CO_Spring CO_Summer NO2_Spring NO2_Summer O3_Spring O3_Summer Solar_insolation_spring Solar_insolation_summer UV_index_spring UV_index_summer Solar_insolation_spring.1 Solar_insolation_summer.1 Net_radiation_spring Net_radiation_summer WATER_EQUIVALENT_ANOMALY_spring WATER_EQUIVALENT_ANOMALY_summer Precipitable_water_spring Precipitable_water_summer LTemp_day_spring LTemp_day_summer Ltemp__night_spring Ltemp__night_summer NDVI_Spring NDVI_Summer LAI_Spring LAI_Summer PET ET LE GPP_Spring GPP_Summer NPP_Spring NPP_Summer Topography SRTM_elevation SMT_Spring SMT_Summer SMN_Spring SMN_Summer TCI_Spring TCI_Summer VCI_Spring VCI_Summer VHI_Spring VHI_Summer CO2_Emissions WB_PVOUT WB_GHI WB_DIF WB_GTI WB_OPTA WB_DNI WB_TEMP WC_ELE GPCC_Spring GPCC_Summer WC2_Tmin_spring WC2_Tmin_summer WC2_Tmax_spring WC2_Tmax_summer WC2_Pre_spring WC2_Pre_summer WC2_Solar_radiation_spring WC2_Solar_radiation_summer WC2_Average_temperature_spring WC2_Average_temperature_summer WC2_Water_vapor_pressure_spring WC2_Water_vapor_pressure_summer WC2_BIO1 WC2_BIO2 WC2_BIO3 WC2_BIO4 WC2_BIO5 WC2_BIO6 WC2_BIO7 WC2_BIO8 WC2_BIO9 WC2_BIO10 WC2_BIO11 WC2_BIO12 WC2_BIO13 WC2_BIO14 WC2_BIO15 WC2_BIO16 WC2_BIO17 WC2_BIO18 WC2_BIO19 CHELSA_Tmin_Spring CHELSA_Tmin_spring CHELSA_Tmax_spring CHELSA_Tmax_summer CHELSA_Tmean_spring CHELSA_Tmean_summer CHELSA_Interann_Temp CHELSA_Pre_spring CHELSA_Pre_summer CHELSA_Interann_pre CHELSA_BIO1 CHELSA_BIO2 CHELSA_BIO3 CHELSA_BIO4 CHELSA_BIO5 CHELSA_BIO6 CHELSA_BIO7 CHELSA_BIO8 CHELSA_BIO9 CHELSA_BIO10 CHELSA_BIO11 CHELSA_BIO12 CHELSA_BIO13 CHELSA_BIO14 CHELSA_BIO15 CHELSA_BIO16 CHELSA_BIO17 CHELSA_BIO18 CHELSA_BIO19 CRU_Cld_spring CRU_Cld_summer CRU_Dtr_spring CRU_Dtr_summer CRU_Frs_spring CRU_Frs_summer CRU_Pre_spring CRU_Pre_summer CRU_Tmp_spring CRU_Tmp_summer CRU_Tmn_spring CRU_Tmn_summer CRU_Tmx_spring CRU_Tmx_summer CRU_Vap_spring CRUVap_summer CRU_Wet_spring CRU_Wet_summer CRU_PET_Spring CRU_PET_Summer Bedrock_topography dNPPdP dNPPdT CRU_NPP NPP_based_on_GPCP NPP_based_on_GPCP_VASClimO GPCC_VASClimO_Precipitation CRU_Precipitation CRU_Temperature Griesser_Precip_GPCC GPCC_Fulldata_Precipitation Aridity_index_of_De_Martonne_GPCC_Fulldata Aridity_index_of_De_Martonne_GPCC_VASClimO Aridity_index_of_De_Martonne_CRU HWSD_Topsoil_ref_bulk_dens HWSD_Topsoil_clay_fraction HWSD_Topsoil_gravel_content HWSD_Topsoil_silt_fraction HWSD_Topsoil_sand_fraction HWSD_Topsoil_organic_carbon HWSD_Topsoil_pH HWSD_Subsoil_ref_bulk_dens HWSD_Subsoil_clay_fraction HWSD_Subsoil_gravel_content HWSD_Subsoil_silt_fraction HWSD_Subsoil_sand_fraction HWSD_Subsoil_organic_carbon HWSD_Subsoil_pH HWSD_Spatially_dominan_major_soil_group_FAO ISRIC_WISE_SoilCarbonate_Carbon_Dens ISRIC_WISE_Soil_Org_Carbon_Dens ISRIC_WISE_Soil_pH ISRIC_WISE_Total_AvailWater_cap SoilGrids_BDRICM SoilGrids_BLDFIE SoilGrids_CECSOL SoilGrids_CLYPPT SoilGrids_CRFVOL SoilGrids_OCSTHA SoilGrids_ORCDRC SoilGrids_PHIHOX SoilGrids_PHIKCL SoilGrids_SLTPPT SoilGrids_SNDPPT SoilGrids_TAXNWRB SoilGrids_TAXOUSDA GAEZ_Nutrient_availability GAEZ_Nutrient_retention_capacity GAEZ_Rooting_conditions GAEZ_Oxygen_availability_to_roots GAEZ_Excess_salts GAEZ_Toxicity Plant_Extractable_Water_Capacity_of_Soil IGBP_DIS_Soil_pH Suitability_for_Agriculture Growing_degree_days Distance_to_the_coast Bailey_ecoregions Land_cover_2000 Distribution_of_Cultivation_Intensity Koppen_Geiger Geological_ages Soil_types
7164 126.2347893 101.5293764 382.2178497 324.8031498 368.4323527 328.4418973 NA NA 3.848366102 6.190849781 87.875 112.5 130.3703704 154.1851852 136.2307692 136.75 1.430551193 2.476377934 14.96062994 25.24934451 5.406824191 12.11286068 86.46666667 152.8 0.731692916 1.427079773 NA NA NA NA NA 1.443897643 2.886759237 3 6 NA NA NA NA NA NA NA NA NA NA 403.3200073 2.789000034 2.795000076 1.425999999 3.372999907 39 2.732000113 9 6 39.33333333 59.66666667 3.366666635 14.16666667 11.36666679 19.43333308 42.66666667 55.33333333 13408.33333 17961.66667 7.366666635 16.83333333 0.766666691 1.359999975 8.829166683 5.958333348 26.36430641 629.1135839 19.60000038 -3 22.60000038 9.53333354 3.633333286 16.79999987 1.616666605 620 67 32 19.09634992 186 118 166 140 -0.014731489 10.58991146 14.40968895 23.60785866 6.794759274 16.4417998 10.26434231 38.64656067 65.14953613 81.14591217 8.42877388 13.42486954 41.96623993 612.671936 24.33986473 -7.649811268 31.98967552 17.21253586 5.181129932 17.21253586 0.410775989 627.8098145 69.98936462 32.96425629 22.47749901 202.4129944 104.0372086 202.4129944 117.8066788 57.72333333 56.64666667 7.87 8.113333333 19.58 2.266666667 35.41 66.89333333 74.96666667 16.69666667 35.83333333 126.7 11.46333333 20.78333333 8.166666667 14.67931034 1.21 1.225733333 20.20833333 32.45833333 34 1.338498025 0 1045.989101 1025.069319 983.2297554 599.2197628 659.1417391 8.262440713 599.2197628 13.91304348 34.38735178 32.80632411 35.57312253 1.456500053 21.75 4.699999809 33.04999924 45.20000076 0.350499988 6.429999828 1.534000039 28.85000038 4.699999809 30.54999924 40.59999847 0.350499988 6.804999828 21 0 0 0 0 200 1416 31 21 6 40 137 69 58 24 55 27 76 1 1 1 1 1 1 16 6.471000195 0.878000021 1475 3.5 NA 22 11 26 72 NA
7165 128.7020579 96.28346375 517.3884549 418.9632568 361.1309972 326.8670941 -1.02e-06 -1.45e-06 4.873202721 7.34117651 81.29166667 102.875 126.4074074 147.4074074 142.2692308 117.9166667 1.436220465 2.503937016 13.49081373 21.11548551 5.0393701 10.82677174 117.8666667 217.8 2.165761639 3.371744408 9154 3775 255 1110.851852 1992.3 2.404527579 3.332780756 62 265 286.9102619 292.5769286 0.485846174 0.649666698 15.07743551 8.557692126 52.87948594 68.82897274 33.9792298 38.69410138 671.9299927 2.665999889 2.780999899 1.516000032 3.226999998 37 2.357000113 8.199999809 275 76 91.66666667 2.50000004 12.13333321 12.80000019 19.36666616 77.66666667 85.66666667 12791.66667 16504.33333 7.666666667 15.73333359 0.796666662 1.326666673 8.266666596 7.999999871 32.78688587 596.3500002 19.79999924 -4.599999905 24.39999914 2.249999921 3.983333369 15.74999968 1.116666635 1021 105 69 12.71053202 297 227 257 274 -0.376259406 8.81121254 19.94478766 28.47092374 8.720763842 16.80458482 9.746479034 56.59914907 71.03363546 110.9160461 8.979174614 18.87578773 49.63746262 596.6663818 28.90809441 -9.119213104 38.0273056 2.693065882 7.153360367 17.295084 1.079021096 799.6903076 80.56149292 46.79947662 13.33610535 230.3709564 158.8502197 216.1710968 187.1299438 70.79333333 68.10666667 9.253333333 9.956666667 15.60666667 3.166666667 65.55333333 80.73 86.7 16.6 40.66666667 116.4666667 13.32333333 21.60333333 8.333333333 13.46551724 1.534233333 1.572466667 21.375 32.29166667 34 0 86.42786556 1244.727031 1244.727031 1244.727031 958.7516206 838.907668 8.262440713 958.7516206 15.65217391 54.54545455 53.3596838 45.45454546 1.345000029 20.5 9.5 40 39.5 0.343333334 6.625 1.460000038 27 9.333333015 35.33333206 37.66666794 0.343333334 6.633333206 9 1 4 5 8 200 1191 30 15 13 35 152 59 48 43 41 27 89 2 1 2 1 1 1 15.60000038 5.289999962 0.167999998 1453 229 32 4 1 15 20 7
7169 128.7401564 99.73228333 362.2047255 270.6692912 367.3347621 330.3507524 -1.14e-06 -2.66e-06 4.057516495 6.441830158 88.08333333 109.4166667 129.7777778 152.5925926 119.8461538 122.7916667 1.406929128 2.492125983 11.7454071 20.56430499 4.855642994 10.55118116 97.76666667 182.6333333 1.848357316 2.203740158 8026 5605 378 1089.185185 1856.233333 1.791338575 2.751554075 14 23 284.9487234 291.7153915 0.568179516 0.544487204 17.06666638 21.82307642 51.09128097 20.46512762 34.07922987 21.14410203 92.37999725 2.66899991 2.746000051 1.48300004 3.243999958 38 2.460999966 9.199999809 20 49.66666667 75.66666667 2.833333313 12.86666679 11.50000016 19 57 80.66666667 12920.66667 17213 7.133333365 15.93333371 0.819999973 1.400000016 8.40833338 6.783333382 30.14814773 595.8143174 19.10000038 -3.400000095 22.50000048 15.48333343 3.783333331 15.9333334 1.449999976 851 85 46 18.46093443 248 171 242 205 0.46358337 10.258214 17.27150663 25.83939234 7.800628503 16.54078801 9.989473343 48.80649058 77.29348501 99.36910248 8.949430466 15.20875835 45.14693069 586.1305542 26.42126465 -7.265983105 33.68724823 17.28053665 6.330219269 17.28053665 1.28848362 780.8377686 79.96539307 39.10787582 19.6523838 239.3482513 130.7215424 239.3482513 162.4826508 64.78666667 61.53 8.076666667 8.533333333 14.83666667 1.733333333 48.77666667 85.15333333 86.06666667 16.99 45.96666667 127.5 12.68 21.28333333 8.67 14.52758621 1.351266667 1.523566667 21.04166667 32.79166667 34 1.157407116 0 1234.26714 1286.566595 1286.566595 838.907668 808.9466798 8.719555338 838.907668 13.04347826 45.05928854 45.05928854 43.08300395 1.424499989 17.45000076 3.849999905 28.5 54.04999924 0.358999997 6.480000019 1.523000002 25.79999924 4.25 25.95000076 48.25 0.358999997 6.614999771 21 1 5 5 8 200 1182 25 18 7 32 138 63 57 29 53 27 84 0 0 0 0 0 0 9.199999809 5.368000031 0.223000005 1520 10 28 16 11 NA 72 66
7177 126.5255902 92.65091818 235.87309 176.5091862 360.8446674 323.3357193 -8.06e-07 -1.36e-06 5.458823601 8.094117959 87.5 108.7083333 132.0740741 152.8888889 143.8461538 121.125 1.348346462 2.425196856 13.21522315 22.12598419 4.947506428 11.8372701 119.8 213.1333333 1.712598415 2.849986422 10006 5872 396 1071 2212.833333 2.470472442 3.402714491 74 493 284.5435948 291.7051368 0.471538486 0.618359005 38.26974252 36.11615323 51.74922943 41.34358871 45.00922971 38.7299992 1998.089966 2.943000078 3.059999943 1.577000022 3.561000109 35 2.707000017 7.5 525 55.66666667 87.33333333 2.23333327 13.0666666 12.20000029 19.80000051 52.33333333 82.33333333 14115 18048.66667 7.199999968 16.4333334 0.75999999 1.310000022 7.38750011 7.54166688 27.62515273 724.4908194 20.20000076 -7.099999905 27.30000067 16.43333356 -1.400000036 16.43333356 -1.400000036 640 89 32 37.10423251 247 105 247 105 -0.5250552 9.259446303 21.10012182 29.69699478 8.858269135 17.88081296 8.387448311 56.91567866 93.66949972 90.33886719 8.66870594 20.30996513 47.2652359 721.0014648 30.24304581 -12.72715664 42.9702034 17.95704269 -0.73794657 18.35819244 -1.11537993 732.4609375 99.18585968 36.91467285 34.47239685 291.556427 119.0112305 277.7387695 136.1981812 63.13 59.41 10.45666667 11.06 14.15 0.333333333 51.22 89.42 96.73333333 18.61333333 44.63333333 131.1333333 14.92333333 24.17333333 8.47 14.86896552 1.301466667 1.402366667 25.20833333 38.125 35 1.291256919 0 993.6896464 1045.989101 1056.448993 659.1417391 599.2197628 8.033883401 659.1417391 23.47826087 35.57312253 35.96837945 33.59683795 1.294999957 19.29999924 8.649999619 36.29999924 44.40000153 0.483684212 5.065000057 1.367894769 19.68420982 16.84210587 33.4736824 46.84210587 0.483684212 5.199999809 9 1 3 2 8 200 892 46 12 14 41 170 43 45 37 51 27 89 3 2 1 1 1 1 15.30000019 6.051000118 0.703000009 1766 358.5 24 4 11 26 52 53
7181 124.9301502 95.95275543 482.9396328 282.1522319 361.32188 325.4831802 -8.98e-07 -8.47e-07 4.977777878 7.508496761 83.5 104.9583333 128.7037037 149.1111111 147.3846154 119.0833333 1.38141732 2.43110236 14.9606301 23.3202095 5.223097165 11.46981621 95.73333333 193.8333333 1.868912216 2.424136886 NA NA NA 1041.37037 2058.266667 1.768700788 2.305532531 55 154 286.6589794 293.4820572 0.225000013 0.290717962 31.02871708 29.50948636 3.926666627 0 17.47743547 14.75435862 5770.490234 2.825000048 2.934000015 1.562999964 3.437999964 37 2.584000111 9.100000381 153 49.33333333 67.66666667 4.100000004 14.30000019 14.49999968 21.79999987 52.33333333 65.33333333 13003.66667 17347 9.299999873 18.06666629 0.823333303 1.393333316 9.762499993 8.241666585 31.45674292 666.8485042 22 -4.199999809 26.19999981 18.05000003 1.683333367 18.05000003 1.683333367 597 67 34 23.21028372 196 113 196 113 -0.285827239 9.422487895 21.15254275 29.82253329 9.068342368 17.82947731 9.700892448 42.32749812 54.55669149 81.03144836 9.306344986 20.05599594 48.26026535 656.2233887 30.30615997 -11.25183201 41.55799103 17.8957901 0.66702497 18.3812294 0.66702497 545.1124878 62.3338623 33.41521072 17.50472832 177.927597 106.6113968 163.5276947 106.6113968 69.12 61.98 9.976666667 10.74333333 18.33333333 0.333333333 50.31666667 64.81666667 89.16666667 17.41333333 39.46666667 120.7 13.92333333 22.81333333 8.27 13.85517241 1.351633333 1.4281 22.58333333 35.5 35 1.283383401 0 920.4704093 1098.288557 1077.368775 659.1417391 569.2587747 8.262440713 659.1417391 19.56521739 37.54940712 36.75889328 30.43478261 1.392500043 19.39999962 5.75 39.29999924 41.29999924 0.432999998 7.525000095 1.459499955 21.89999962 9.5 38.54999924 39.54999924 0.432999998 7.735000134 9 1 4 1 8 200 1429 23 19 10 16 33 69 58 42 39 27 84 1 1 2 1 1 1 14.69999981 5.473999977 0.291000009 1567 291.5 32 16 1 26 35 7
7183 NA NA 82.67716217 50.78740095 294.3211633 273.7532802 5.4e-08 -3.1e-07 14.2013073 16 137 140.0416667 140.4444444 155.1851852 161.6153846 143.8333333 0.187007875 0.29822835 -3.044619481 10.551181 -12.59842539 -5.616797884 33.06666667 30.46666667 NA NA NA NA NA NA NA -0.023622048 0.035018649 223 5296 237.0512856 254.2743616 0.027461539 0.030871796 66.92230606 79.95589584 3.093076853 2.576153801 35.00743504 41.26640965 2422.530029 3.730999947 3.822000027 1.797999978 4.125 26 2.970000029 -10.89999962 5545 24.33333333 8.666666667 -19.49999968 -8.200000127 -13.73333359 1.733333349 6.333333333 20.33333333 17692 19502.33333 -16.60000006 -3.23333327 0.080000002 0.206666663 -14.53333335 8.89999983 25.42857094 961.207421 4.5 -30.5 35 -3.049999967 -25.76666673 -3.049999967 -26.4333334 118 29 2 83.20115032 71 10 71 13 -24.50548744 -10.89139398 -5.658318639 6.805194537 -13.64249357 -1.533735509 5.675858498 38.9765536 34.23248164 96.51331329 -12.72049332 18.9811306 43.87500381 852.1964111 7.945045471 -35.31750107 43.26254654 -10.40687847 -16.96908188 -0.156865656 -24.0965023 376.1390381 41.26658249 14.12304974 26.0665741 118.54216 47.15208054 95.61711121 93.72537994 59.39666667 54.28666667 12.61 12.54333333 28.04333333 2.3 30.54333333 14.66666667 3.4 10.85 -59.93333333 45.96666667 6.673333333 17.14 0.626666667 2.017241379 0.2592 0.305666667 24.95833333 39.5 58 0 41.97924899 407.9357496 407.9357496 407.9357496 329.5708696 239.6879051 -4.308211461 329.5708696 50 85.77075099 55.7312253 40.31620553 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13 1 2 5 8 NA NA NA NA NA NA NA NA NA NA NA NA NA 6 6 6 6 6 6 -1 5.742000103 0.005 562 1353 7 NA 3 5 52 4
7186 136.4542317 108.9921259 194.8818919 131.233596 366.7143878 323.9083724 -4.78e-07 -1.85e-06 4.078431527 6.546405315 82.79166667 106.125 124.5185185 147.3333333 136.4230769 112.9583333 1.307716525 2.485236232 12.75590575 23.68766403 3.661417166 10.73490842 73.66666667 196.4 0.935039372 1.894922635 NA NA NA 579.6296296 1747.2 1.106299216 2.369249896 28 32 285.9794922 293.7820591 0.393897455 0.598051308 16.63307652 23.37128181 52.12102445 55.57358869 34.37794783 39.47230677 270.1799927 2.750999928 2.822000027 1.463999987 3.342000008 38 2.617000103 7.599999905 28 41.66666667 73 1.00000004 13.53333314 12.30000003 20.43333308 41.33333333 71.66666667 13609.33333 18174.66667 6.633333266 16.96666718 0.75 1.436666687 7.029166653 8.008333318 26.08577725 801.6813454 21.79999924 -8.899999619 30.69999886 16.98333311 -1.866666635 16.98333311 -2.699999948 608 80 28 28.86560182 215 102 215 114 -2.94052585 9.061899026 19.40613429 28.37048276 7.191289683 17.5644474 10.86950207 39.76320648 72.45420329 68.13838196 7.436970234 20.03751564 43.877285 784.4858398 29.13655853 -16.53066444 45.66722488 17.80966187 -0.548545837 17.90748024 -3.12611866 600.1779175 80.69792938 30.84527397 30.04578972 230.606781 97.98931122 218.424942 103.3169479 61.13666667 52.30333333 9.646666667 10.34 21.3 0.2 40.67666667 77.96666667 74.63333333 17.49666667 26.46666667 123.5 12.30666667 22.69 7.54 14.72068966 1.221 1.2865 21.95833333 35.5 33 1.32275099 0 1035.52921 1004.149537 1014.609428 629.180751 629.180751 6.662539527 629.180751 23.91304348 36.75889328 37.1541502 37.94466403 1.344499946 19.85000038 5.25 35.84999847 44.29999924 2.35649991 6.514999866 1.513000011 25.85000038 15 33.34999847 40.79999924 2.35649991 6.789999962 9 1 4 5 8 200 1294 36 12 6 42 163 64 56 29 59 79 71 1 1 1 2 1 1 8.300000191 6.293000221 0.616999984 1557 198 48 22 1 26 11 33
7192 127.4895769 95.96456623 164.698164 125.0000013 367.7642545 336.3636382 NA NA 3.932026227 6.128104687 76.33333333 94.66666667 124.1851852 144.6296296 134.8076923 133.0416667 1.244409454 1.875000005 NA NA NA NA 122.3333333 221 2.066929118 3.799475082 7134 5575 377 NA NA 2.470472445 4.602465818 30 11 285.1538532 288.8000042 0.599333361 0.68335901 0.068205127 6.684615306 90.20179299 80.47025475 45.1361531 43.57743513 515.2600098 2.414000034 2.476999998 1.450999975 2.90199995 38 1.94599998 10.30000019 40 90 92 5.633333365 11.86666679 11.69999981 16.83333333 84.66666667 87.33333333 12263 15496.66667 8.699999968 14.33333333 0.856666644 1.273333351 9.758333395 5.24999994 34.99999793 365.2448316 17.20000076 2.200000048 15.00000072 6.500000159 10.98333327 14.35000006 5.633333484 1341 158 62 29.92937477 453 207 262 405 2.225532229 9.119932016 13.82100709 19.29879634 8.174064795 13.84377289 5.771485806 107.4251404 115.4883804 224.5188904 9.391047478 10.94585228 53.70421219 337.2034912 19.7550869 -0.626686037 20.38177299 5.414210796 9.502980232 14.31126976 5.166448593 1729.604492 199.4515991 84.25943756 27.89357758 573.9830933 259.7237854 383.8581238 453.6060791 74.62 80.94666667 6.063333333 5.796666667 17.4 1.533333333 77.32666667 95.82 84.33333333 13.97 54.23333333 110.9 11.48666667 16.88666667 9.096666667 13.51034483 1.771 1.796033333 17.125 22.25 32 0 87.83893276 1317.946268 1317.946268 1317.946268 1647.854348 1348.244466 8.94811265 1647.854348 -1.304347826 81.4229249 87.35177866 71.54150198 1.169999957 32.59999847 1.799999952 35.79999924 31.60000038 3.904999971 5.119999886 1.233999968 33.79999924 5.300000191 30.5 35.70000076 3.904999971 5.28000021 14 1 5 0 0 200 1031 35 13 16 47 205 55 45 29 58 98 90 2 2 1 3 1 1 NA 5.06099987 0.016000001 1268 1.5 NA 13 NA 15 54 61
7199 131.4173223 95.10441656 1148.293966 935.6955431 361.0832741 327.43975 -1.2e-06 -1.46e-06 4.915032784 7.403921604 83.125 103.5 127.6296296 147 143.8846154 117.25 1.559055119 2.808070848 19.3700784 28.37270355 8.530183434 14.22572168 108.5 165.9666667 1.613123367 2.200787414 NA NA NA NA NA 2.16535433 3.06237052 22 47 290.515391 296.1153909 0.402358992 0.478820536 8.150769121 24.34589694 61.82769091 77.69256259 34.9902558 51.01948586 NA 2.773000002 2.881999969 1.554999948 3.382999897 37 2.499000072 10.10000038 53 59.66666667 79 6.166666667 15.40000025 14.89999994 21.63333384 63 78.33333333 12823.66667 16591 10.53333314 18.50000064 0.876666685 1.443333348 11.00000002 6.883333395 30.19005771 598.8549836 21.70000076 -1.100000024 22.80000079 17.03333362 6.916666567 18.51666705 3.833333274 801 84 50 14.61349486 236 170 235 183 0.826461792 9.884253184 21.1072998 29.46350543 9.989951134 17.91273053 9.388178825 59.92962519 71.64583588 91.92777252 10.39625549 18.71493721 50.40454865 580.1690063 29.89998436 -7.229476929 37.12945938 4.546124458 8.532483101 18.47844315 2.735922575 805.3807373 80.1875 50.64855576 10.91686821 228.3691559 165.8626556 212.0874481 187.8386841 69.78 67.73333333 9.503333333 10.29666667 11.63333333 0.433333333 68.7 89.28666667 101.9333333 17.93 54.63333333 128.0666667 14.97 23.10333333 9.056666667 14.45862069 1.6166 1.570366667 23.66666667 34.25 33 1.188901187 0 1338.86605 1223.807249 1234.26714 808.9466798 898.8296443 9.633784587 808.9466798 15.2173913 39.92094862 40.71146245 45.05928854 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 34 1 3 2 7 200 1270 25 16 5 28 92 62 51 29 55 27 84 5 5 5 5 5 5 15.39999962 6.235000134 0.676999986 1695 235.5 28 22 11 15 72 7
7202 130.0027142 96.09448761 896.9816267 597.4409451 360.2242885 325.9126698 9.56e-08 -1.73e-06 5.103268067 7.613072077 85.33333333 107.0833333 130.0740741 150.7037037 146.7307692 117.2083333 1.443779531 2.537401547 17.25721773 26.44356982 7.795275569 13.30708663 96.63333333 178.6 1.923431976 2.073818905 NA NA NA NA NA 1.830708671 2.27134271 40 257 285.5718008 292.7102638 0.555589767 0.695384649 52.84051181 47.77307603 72.77538348 97.24743515 62.80820357 72.51076723 361.1199951 2.825000048 2.980999947 1.577000022 3.446000099 35 2.595000029 9.199999809 240 54.33333333 68.33333333 4.200000018 14.26666641 14.36666711 21.13333384 54.33333333 63 13406 17691.33333 9.300000191 17.70000013 0.819999993 1.400000016 9.508333415 7.683333536 30.01302118 653.0168958 21.60000038 -4 25.60000038 16.23333359 5.316666787 17.70000013 1.650000031 691 70 46 13.00923285 199 147 189 165 0.205362971 9.717055003 20.71197828 29.43761317 9.371897221 17.83894221 9.039769173 50.40933228 55.28330739 83.46774292 9.606111526 19.0397644 48.99020767 633.9995728 29.95882416 -8.905617714 38.86444092 3.06959939 7.878107071 18.44367027 1.278069615 665.9616089 68.37223053 42.7000885 11.94229889 193.9851227 136.9645386 163.0235901 181.4409485 67.60333333 62.87 10.99 11.55333333 14.32 2.133333333 59.75666667 66.33 104.2666667 18.54666667 49.43333333 127.9666667 15.93666667 24.35 8.883333333 14.46896552 1.459066667 1.434166667 23.875 36.20833333 35 1.25188933 0 1119.208339 1129.66823 1140.128121 719.0637154 689.1027273 8.94811265 719.0637154 17.82608696 37.1541502 37.94466403 36.75889328 1.371999979 22.89999962 5.5 37.75 39.34999847 0.488499999 6.619999886 1.459499955 30.14999962 5.949999809 34.84999847 35 0.488499999 6.980000019 21 1 3 2 7 200 1226 28 17 14 22 75 64 49 42 40 27 76 1 1 1 1 1 1 14.89999962 5.873000145 0.596000016 1784 369 32 16 1 15 50 7
7203 127.6352561 94.05074395 435.695538 251.9685016 360.2720133 324.5287531 -9.33e-07 -1.12e-06 5.312418381 7.884967645 86.66666667 108.0416667 131.3333333 151.7037037 147.3846154 119.375 1.31149606 2.429133867 12.93963242 21.66666603 4.947506666 11.28608894 117.4666667 217.5666667 1.864512626 3.092316036 9806 4941 334 997.7777778 2093.766667 2.442913393 3.20534607 67 416 286.910265 295.0153902 0.51364105 0.576205159 21.0658971 1.351282033 51.64743437 20.47666617 36.35589658 10.91461513 5770.490234 2.880000114 3.01699996 1.578999996 3.497999907 35 2.661000013 8.100000381 421 61.33333333 83 2.233333389 12.63333352 12.9333334 19.66666667 68.33333333 87.33333333 13545.66667 17394.66667 7.566666603 16.13333321 0.780000011 1.343333324 7.704166705 7.941666653 29.19730408 681.5472363 20.5 -6.699999809 27.19999981 16.1500001 3.349999964 16.1500001 -0.583333333 906 96 62 14.38988413 262 193 262 229 -0.889812728 8.775296211 20.60771688 29.26859283 8.469085058 17.35562833 8.681335449 54.33108266 73.2044754 100.8655548 8.538786888 20.03079605 48.15692139 683.644104 29.75265884 -11.84218693 41.59484482 17.48503494 6.835562706 17.90299225 -0.489081889 733.4562988 81.22304535 44.56355667 16.29346466 235.3050842 143.4744263 213.7621307 189.2513733 68.11666667 60.93 10.52333333 11.55333333 18.2 1.6 51.41666667 68.24333333 89.36666667 17.43666667 36.93333333 116.8666667 14.22666667 23.24 8.19 13.8 1.4201 1.4213 22.58333333 35.41666667 34 0 85.72233197 1025.069319 1223.807249 1223.807249 838.907668 629.180751 8.033883401 838.907668 21.73913044 47.03557312 46.24505929 34.7826087 1.395499945 7.449999809 3.900000095 14.39999962 78.15000153 0.434117645 4.519999981 1.504705906 7.705882549 4 13.29411793 79 0.434117645 4.982352734 28 1 5 5 7 200 1266 37 22 12 25 110 64 57 42 36 27 89 2 2 3 1 1 1 8.300000191 5.31099987 0.254999995 1562 438 24 16 8 26 11 22
7207 157.2087963 116.7814954 570.5380554 427.493437 333.6435205 300.0954433 -1.5e-06 4.84e-07 8.219608148 10.83398724 99.58333333 104.9583333 149.2592593 160.037037 123.8076923 122.125 1.616692908 4.062992165 17.53280799 25.24934387 9.632546107 15.87926483 161.9 182.3666667 2.646587944 4.049928421 NA NA NA NA NA 3.79330711 3.070140914 34 40 290.0589795 291.4282101 0.111564108 0.122538467 30.31589677 50.81153774 0 0 15.15769198 25.40538422 174.5099945 3.421999931 3.786000013 2.015000105 4.208000183 30 2.904000044 13.5 44 132.6666667 195.3333333 8.833333492 21.03333346 18.36666679 30.66666667 137.3333333 209.6666667 15477.66667 16847.33333 13.60000006 25.83333333 0.986666679 2.293333332 15.57499999 9.599999869 29.09090936 858.3374534 32.79999924 -0.200000003 32.99999924 25.85000006 5.249999912 26.14999994 5.249999912 1656 242 59 44.56421328 629 211 589 211 5.392680804 20.03798358 24.42578506 33.83837636 14.50610288 26.64340083 7.17744875 119.9984639 180.3401235 223.9442902 16.51535797 16.26454926 44.60438156 816.1477661 35.27096558 -1.193051696 36.46401596 26.24671173 5.587339401 28.3035984 5.587339401 1518.250366 202.4211731 76.26219177 36.44667816 604.8408813 235.5775452 477.5187378 235.5775452 68.42666667 74.94666667 10.17333333 8.653333333 17.45333333 3.466666667 117.46 165.8566667 117.2666667 24.15 66.66666667 198.6333333 16.84 28.51666667 9.65 21.89310345 1.833266667 1.9845 28.08333333 38.33333333 34 0 87.83893276 1694.502344 1694.502344 1694.502344 1707.776324 1677.815336 13.29070158 1707.776324 49.56521739 69.56521739 73.51778656 72.33201581 1.221500039 30.25 6.400000095 37.75 32 3.499500036 6.554999828 1.286499977 31.29999924 4.449999809 34 34.70000076 3.499500036 6.934999943 11 1 4 5 8 200 1236 22 23 10 41 192 63 57 46 31 1 84 2 2 1 1 1 1 15.5 5.475999832 0.386000007 2848 45.5 44 16 NA 14 72 7
